uniprot_id,drug_id,interaction
Q13627,CHEMBL1998253,0
Q14164,CHEMBL1998253,0
Q16288,CHEMBL1998253,0
Q16539,CHEMBL1998253,0
Q16620,CHEMBL1998253,0
Q7L7X3,CHEMBL1998253,0
Q96GD4,CHEMBL1998253,0
Q9HAZ1,CHEMBL1998253,1
Q9UM73,CHEMBL1998253,0
Q9UQM7,CHEMBL1998253,0
O14757,CHEMBL1998435,0
O15075,CHEMBL1998435,0
O15264,CHEMBL1998435,0
O43781,CHEMBL1998435,0
O60674,CHEMBL1998435,0
O75116,CHEMBL1998435,0
O94806,CHEMBL1998435,0
O95819,CHEMBL1998435,0
O96013,CHEMBL1998435,0
P05129,CHEMBL1998435,0
P06493,CHEMBL1998435,0
P11309,CHEMBL1998435,0
P17612,CHEMBL1998435,0
P23443,CHEMBL1998435,0
P24941,CHEMBL1998435,0
P27448,CHEMBL1998435,0
P28482,CHEMBL1998435,0
P29597,CHEMBL1998435,1
P31749,CHEMBL1998435,0
P31751,CHEMBL1998435,0
P48729,CHEMBL1998435,0
P48730,CHEMBL1998435,0
P49137,CHEMBL1998435,0
P49760,CHEMBL1998435,0
P49840,CHEMBL1998435,0
P49841,CHEMBL1998435,0
P51617,CHEMBL1998435,0
P51812,CHEMBL1998435,0
P51955,CHEMBL1998435,0
P51957,CHEMBL1998435,0
P53350,CHEMBL1998435,0
P53778,CHEMBL1998435,0
P68400,CHEMBL1998435,0
P78368,CHEMBL1998435,0
Q00535,CHEMBL1998435,0
Q05513,CHEMBL1998435,0
Q05655,CHEMBL1998435,0
Q12851,CHEMBL1998435,0
Q13153,CHEMBL1998435,0
Q13188,CHEMBL1998435,0
Q13464,CHEMBL1998435,0
Q13554,CHEMBL1998435,0
Q13555,CHEMBL1998435,0
Q13557,CHEMBL1998435,0
Q13627,CHEMBL1998435,0
Q16513,CHEMBL1998435,0
Q16644,CHEMBL1998435,0
Q5VT25,CHEMBL1998435,0
Q7KZI7,CHEMBL1998435,0
Q7L7X3,CHEMBL1998435,0
Q86V86,CHEMBL1998435,0
Q8N4C8,CHEMBL1998435,0
Q8NE63,CHEMBL1998435,0
Q8TDC3,CHEMBL1998435,0
Q96GD4,CHEMBL1998435,0
Q96KB5,CHEMBL1998435,0
Q96SB4,CHEMBL1998435,0
Q9BZL6,CHEMBL1998435,0
Q9H2G2,CHEMBL1998435,0
Q9H4B4,CHEMBL1998435,0
Q9HAZ1,CHEMBL1998435,1
Q9HBH9,CHEMBL1998435,0
Q9HBY8,CHEMBL1998435,0
Q9HCP0,CHEMBL1998435,0
Q9NR20,CHEMBL1998435,0
Q9NWZ3,CHEMBL1998435,0
Q9NYL2,CHEMBL1998435,0
Q9Y243,CHEMBL1998435,0
Q9Y4K4,CHEMBL1998435,0
Q9Y6M4,CHEMBL1998435,0
O14757,CHEMBL1998551,0
O15075,CHEMBL1998551,0
O15264,CHEMBL1998551,0
O75116,CHEMBL1998551,0
O94806,CHEMBL1998551,0
O95819,CHEMBL1998551,1
O96013,CHEMBL1998551,0
P00533,CHEMBL1998551,0
P05129,CHEMBL1998551,0
P06493,CHEMBL1998551,0
P11309,CHEMBL1998551,0
P17612,CHEMBL1998551,0
P23443,CHEMBL1998551,0
P24941,CHEMBL1998551,0
P27448,CHEMBL1998551,0
P28482,CHEMBL1998551,0
P31749,CHEMBL1998551,0
P31751,CHEMBL1998551,0
P35916,CHEMBL1998551,0
P35968,CHEMBL1998551,0
P48729,CHEMBL1998551,0
P48730,CHEMBL1998551,1
P49137,CHEMBL1998551,0
P49760,CHEMBL1998551,0
P49840,CHEMBL1998551,0
P49841,CHEMBL1998551,0
P51617,CHEMBL1998551,0
P51812,CHEMBL1998551,0
P51955,CHEMBL1998551,0
P51957,CHEMBL1998551,0
P53350,CHEMBL1998551,0
P53778,CHEMBL1998551,0
P68400,CHEMBL1998551,0
P78368,CHEMBL1998551,0
Q00535,CHEMBL1998551,0
Q05513,CHEMBL1998551,0
Q05655,CHEMBL1998551,0
Q12851,CHEMBL1998551,0
Q13153,CHEMBL1998551,0
Q13188,CHEMBL1998551,0
Q13464,CHEMBL1998551,0
Q13554,CHEMBL1998551,0
Q13555,CHEMBL1998551,0
Q13557,CHEMBL1998551,0
Q13627,CHEMBL1998551,0
Q14012,CHEMBL1998551,0
Q16513,CHEMBL1998551,0
Q16644,CHEMBL1998551,0
Q5VT25,CHEMBL1998551,0
Q7KZI7,CHEMBL1998551,0
Q7L7X3,CHEMBL1998551,0
Q86V86,CHEMBL1998551,0
Q8NE63,CHEMBL1998551,0
Q8TDC3,CHEMBL1998551,0
Q96GD4,CHEMBL1998551,0
Q96KB5,CHEMBL1998551,0
Q96SB4,CHEMBL1998551,0
Q9BZL6,CHEMBL1998551,0
Q9H2G2,CHEMBL1998551,0
Q9H4B4,CHEMBL1998551,0
Q9HAZ1,CHEMBL1998551,0
Q9HBH9,CHEMBL1998551,0
Q9HBY8,CHEMBL1998551,0
Q9HCP0,CHEMBL1998551,0
Q9NR20,CHEMBL1998551,0
Q9NWZ3,CHEMBL1998551,0
Q9NYL2,CHEMBL1998551,0
Q9Y243,CHEMBL1998551,0
Q9Y4K4,CHEMBL1998551,0
Q9Y6M4,CHEMBL1998551,0
O14757,CHEMBL1998680,0
O43293,CHEMBL1998680,0
O60674,CHEMBL1998680,0
O94806,CHEMBL1998680,0
O95819,CHEMBL1998680,0
O96013,CHEMBL1998680,0
P00519,CHEMBL1998680,0
P04629,CHEMBL1998680,0
P06239,CHEMBL1998680,0
P06241,CHEMBL1998680,0
P07333,CHEMBL1998680,0
P07949,CHEMBL1998680,0
P08069,CHEMBL1998680,0
P08581,CHEMBL1998680,0
P09619,CHEMBL1998680,0
P11362,CHEMBL1998680,0
P16234,CHEMBL1998680,0
P17948,CHEMBL1998680,0
P29376,CHEMBL1998680,0
P34947,CHEMBL1998680,0
P35968,CHEMBL1998680,0
P36507,CHEMBL1998680,0
P36888,CHEMBL1998680,0
P45983,CHEMBL1998680,0
P45984,CHEMBL1998680,0
P48729,CHEMBL1998680,0
P49336,CHEMBL1998680,1
P49760,CHEMBL1998680,0
P49840,CHEMBL1998680,0
P49841,CHEMBL1998680,0
P50613,CHEMBL1998680,0
P51812,CHEMBL1998680,0
P51817,CHEMBL1998680,0
P51955,CHEMBL1998680,0
P52333,CHEMBL1998680,0
P53667,CHEMBL1998680,0
Q00535,CHEMBL1998680,0
Q02750,CHEMBL1998680,0
Q04759,CHEMBL1998680,0
Q04771,CHEMBL1998680,0
Q04912,CHEMBL1998680,0
Q05397,CHEMBL1998680,0
Q06187,CHEMBL1998680,0
Q06418,CHEMBL1998680,0
Q07912,CHEMBL1998680,0
Q12851,CHEMBL1998680,0
Q13131,CHEMBL1998680,0
Q13464,CHEMBL1998680,0
Q13627,CHEMBL1998680,0
Q14164,CHEMBL1998680,0
Q16288,CHEMBL1998680,0
Q16539,CHEMBL1998680,1
Q16620,CHEMBL1998680,0
Q5S007,CHEMBL1998680,0
Q7L7X3,CHEMBL1998680,0
Q8IU85,CHEMBL1998680,0
Q96GD4,CHEMBL1998680,0
Q9HAZ1,CHEMBL1998680,0
Q9UHD2,CHEMBL1998680,0
Q9UM73,CHEMBL1998680,0
Q9UQM7,CHEMBL1998680,0
Q9Y463,CHEMBL1998680,0
O14757,CHEMBL1999120,0
O14965,CHEMBL1999120,0
O95819,CHEMBL1999120,0
P00519,CHEMBL1999120,0
P07333,CHEMBL1999120,0
P07949,CHEMBL1999120,0
P08581,CHEMBL1999120,0
P09619,CHEMBL1999120,0
P11362,CHEMBL1999120,0
P16234,CHEMBL1999120,0
P17612,CHEMBL1999120,0
P17948,CHEMBL1999120,0
P29376,CHEMBL1999120,0
P34947,CHEMBL1999120,0
P35968,CHEMBL1999120,0
P48729,CHEMBL1999120,0
P49336,CHEMBL1999120,0
P49760,CHEMBL1999120,0
P50613,CHEMBL1999120,0
P50750,CHEMBL1999120,0
P51955,CHEMBL1999120,0
P53667,CHEMBL1999120,0
Q00535,CHEMBL1999120,0
Q02750,CHEMBL1999120,0
Q04759,CHEMBL1999120,0
Q04771,CHEMBL1999120,0
Q05397,CHEMBL1999120,0
Q06187,CHEMBL1999120,0
Q06418,CHEMBL1999120,0
Q07912,CHEMBL1999120,0
Q13131,CHEMBL1999120,0
Q13627,CHEMBL1999120,0
Q14164,CHEMBL1999120,0
Q16288,CHEMBL1999120,0
Q5S007,CHEMBL1999120,0
Q8IU85,CHEMBL1999120,0
Q96GD4,CHEMBL1999120,0
Q9HAZ1,CHEMBL1999120,0
Q9UQM7,CHEMBL1999120,0
Q9Y463,CHEMBL1999120,0
O14757,CHEMBL1999126,0
O15075,CHEMBL1999126,0
O15264,CHEMBL1999126,0
O43781,CHEMBL1999126,0
O75116,CHEMBL1999126,0
O94806,CHEMBL1999126,0
O95819,CHEMBL1999126,0
O96013,CHEMBL1999126,0
P05129,CHEMBL1999126,0
P06493,CHEMBL1999126,0
P11309,CHEMBL1999126,1
P17612,CHEMBL1999126,0
P23443,CHEMBL1999126,0
P24941,CHEMBL1999126,0
P27448,CHEMBL1999126,0
P28482,CHEMBL1999126,0
P31749,CHEMBL1999126,0
P31751,CHEMBL1999126,0
P35916,CHEMBL1999126,0
P35968,CHEMBL1999126,0
P48729,CHEMBL1999126,0
P48730,CHEMBL1999126,0
P49137,CHEMBL1999126,0
P49760,CHEMBL1999126,0
P49840,CHEMBL1999126,0
P49841,CHEMBL1999126,0
P51617,CHEMBL1999126,0
P51812,CHEMBL1999126,0
P51955,CHEMBL1999126,0
P51957,CHEMBL1999126,0
P53350,CHEMBL1999126,1
P53667,CHEMBL1999126,0
P53778,CHEMBL1999126,0
P68400,CHEMBL1999126,1
P78368,CHEMBL1999126,0
Q00535,CHEMBL1999126,0
Q05513,CHEMBL1999126,0
Q05655,CHEMBL1999126,0
Q12851,CHEMBL1999126,0
Q13153,CHEMBL1999126,0
Q13188,CHEMBL1999126,0
Q13464,CHEMBL1999126,0
Q13554,CHEMBL1999126,0
Q13555,CHEMBL1999126,0
Q13557,CHEMBL1999126,0
Q13627,CHEMBL1999126,0
Q14012,CHEMBL1999126,0
Q16513,CHEMBL1999126,0
Q16644,CHEMBL1999126,0
Q5VT25,CHEMBL1999126,0
Q7KZI7,CHEMBL1999126,0
Q7L7X3,CHEMBL1999126,0
Q86V86,CHEMBL1999126,0
Q8N4C8,CHEMBL1999126,0
Q8NE63,CHEMBL1999126,0
Q8TDC3,CHEMBL1999126,0
Q96GD4,CHEMBL1999126,0
Q96KB5,CHEMBL1999126,0
Q96SB4,CHEMBL1999126,0
Q9BZL6,CHEMBL1999126,0
Q9H2G2,CHEMBL1999126,0
Q9H2X6,CHEMBL1999126,0
Q9H4B4,CHEMBL1999126,1
Q9HAZ1,CHEMBL1999126,0
Q9HBH9,CHEMBL1999126,0
Q9HBY8,CHEMBL1999126,0
Q9HCP0,CHEMBL1999126,0
Q9NR20,CHEMBL1999126,0
Q9NWZ3,CHEMBL1999126,0
Q9NYL2,CHEMBL1999126,0
Q9Y243,CHEMBL1999126,0
Q9Y4K4,CHEMBL1999126,0
Q9Y6M4,CHEMBL1999126,0
O14757,CHEMBL1999484,1
O14965,CHEMBL1999484,1
O43293,CHEMBL1999484,1
O60674,CHEMBL1999484,1
O94806,CHEMBL1999484,1
O95819,CHEMBL1999484,0
O96013,CHEMBL1999484,1
P00519,CHEMBL1999484,1
P04629,CHEMBL1999484,0
P06239,CHEMBL1999484,0
P06241,CHEMBL1999484,0
P07333,CHEMBL1999484,1
P07949,CHEMBL1999484,1
P08069,CHEMBL1999484,1
P08581,CHEMBL1999484,1
P09619,CHEMBL1999484,1
P10721,CHEMBL1999484,1
P11309,CHEMBL1999484,0
P11362,CHEMBL1999484,1
P16234,CHEMBL1999484,1
P17612,CHEMBL1999484,1
P17948,CHEMBL1999484,1
P29376,CHEMBL1999484,1
P30291,CHEMBL1999484,1
P34947,CHEMBL1999484,0
P35968,CHEMBL1999484,1
P36507,CHEMBL1999484,1
P36888,CHEMBL1999484,1
P45983,CHEMBL1999484,1
P45984,CHEMBL1999484,1
P48729,CHEMBL1999484,1
P49336,CHEMBL1999484,0
P49760,CHEMBL1999484,1
P49840,CHEMBL1999484,0
P49841,CHEMBL1999484,0
P50613,CHEMBL1999484,1
P50750,CHEMBL1999484,1
P51812,CHEMBL1999484,1
P51817,CHEMBL1999484,1
P51955,CHEMBL1999484,1
P52333,CHEMBL1999484,1
P53667,CHEMBL1999484,1
Q00535,CHEMBL1999484,1
Q02750,CHEMBL1999484,1
Q04759,CHEMBL1999484,0
Q04771,CHEMBL1999484,1
Q04912,CHEMBL1999484,1
Q05397,CHEMBL1999484,1
Q06187,CHEMBL1999484,0
Q06418,CHEMBL1999484,1
Q07912,CHEMBL1999484,1
Q12851,CHEMBL1999484,1
Q13131,CHEMBL1999484,1
Q13464,CHEMBL1999484,1
Q13627,CHEMBL1999484,1
Q14164,CHEMBL1999484,1
Q16288,CHEMBL1999484,0
Q16513,CHEMBL1999484,0
Q16539,CHEMBL1999484,0
Q16620,CHEMBL1999484,0
Q5S007,CHEMBL1999484,1
Q7L7X3,CHEMBL1999484,1
Q8IU85,CHEMBL1999484,0
Q96GD4,CHEMBL1999484,1
Q9BWU1,CHEMBL1999484,0
Q9HAZ1,CHEMBL1999484,1
Q9UHD2,CHEMBL1999484,1
Q9UM73,CHEMBL1999484,1
Q9UQM7,CHEMBL1999484,0
Q9Y463,CHEMBL1999484,1
Q9Y4K4,CHEMBL1999484,1
O14757,CHEMBL2000433,0
O14965,CHEMBL2000433,0
O15264,CHEMBL2000433,0
O75116,CHEMBL2000433,0
O96017,CHEMBL2000433,0
P05129,CHEMBL2000433,0
P06493,CHEMBL2000433,0
P11309,CHEMBL2000433,0
P17612,CHEMBL2000433,0
P24941,CHEMBL2000433,0
P28482,CHEMBL2000433,0
P31749,CHEMBL2000433,0
P31751,CHEMBL2000433,0
P35968,CHEMBL2000433,0
P48730,CHEMBL2000433,0
P49137,CHEMBL2000433,0
P49840,CHEMBL2000433,0
P51955,CHEMBL2000433,0
P53350,CHEMBL2000433,0
P53667,CHEMBL2000433,0
P68400,CHEMBL2000433,1
Q00535,CHEMBL2000433,0
Q05513,CHEMBL2000433,0
Q05655,CHEMBL2000433,0
Q13131,CHEMBL2000433,0
Q13153,CHEMBL2000433,0
Q13188,CHEMBL2000433,0
Q13464,CHEMBL2000433,0
Q13627,CHEMBL2000433,0
Q14012,CHEMBL2000433,0
Q16644,CHEMBL2000433,0
Q5VT25,CHEMBL2000433,0
Q7KZI7,CHEMBL2000433,0
Q96GD4,CHEMBL2000433,0
Q9BZL6,CHEMBL2000433,0
Q9H4B4,CHEMBL2000433,0
Q9HBY8,CHEMBL2000433,0
Q9NWZ3,CHEMBL2000433,0
Q9Y243,CHEMBL2000433,0
O14757,CHEMBL2001019,0
O14965,CHEMBL2001019,0
O43293,CHEMBL2001019,0
O60674,CHEMBL2001019,0
O94806,CHEMBL2001019,0
O95819,CHEMBL2001019,0
O96013,CHEMBL2001019,0
P00519,CHEMBL2001019,0
P04629,CHEMBL2001019,0
P06239,CHEMBL2001019,0
P06241,CHEMBL2001019,0
P07333,CHEMBL2001019,0
P07949,CHEMBL2001019,0
P08069,CHEMBL2001019,0
P08581,CHEMBL2001019,1
P09619,CHEMBL2001019,0
P11309,CHEMBL2001019,0
P11362,CHEMBL2001019,0
P16234,CHEMBL2001019,0
P17612,CHEMBL2001019,0
P17948,CHEMBL2001019,0
P29376,CHEMBL2001019,0
P34947,CHEMBL2001019,0
P35968,CHEMBL2001019,0
P36507,CHEMBL2001019,0
P36888,CHEMBL2001019,0
P45983,CHEMBL2001019,0
P45984,CHEMBL2001019,0
P48729,CHEMBL2001019,0
P49336,CHEMBL2001019,0
P49760,CHEMBL2001019,0
P49840,CHEMBL2001019,0
P49841,CHEMBL2001019,0
P50613,CHEMBL2001019,0
P50750,CHEMBL2001019,0
P51812,CHEMBL2001019,0
P51817,CHEMBL2001019,0
P51955,CHEMBL2001019,0
P52333,CHEMBL2001019,0
P53667,CHEMBL2001019,0
Q00535,CHEMBL2001019,0
Q02750,CHEMBL2001019,0
Q04759,CHEMBL2001019,0
Q04771,CHEMBL2001019,0
Q04912,CHEMBL2001019,0
Q05397,CHEMBL2001019,0
Q06187,CHEMBL2001019,0
Q06418,CHEMBL2001019,0
Q07912,CHEMBL2001019,0
Q12851,CHEMBL2001019,0
Q13131,CHEMBL2001019,0
Q13464,CHEMBL2001019,0
Q13627,CHEMBL2001019,0
Q14164,CHEMBL2001019,0
Q16288,CHEMBL2001019,0
Q16539,CHEMBL2001019,0
Q16620,CHEMBL2001019,0
Q5S007,CHEMBL2001019,0
Q7L7X3,CHEMBL2001019,0
Q8IU85,CHEMBL2001019,0
Q96GD4,CHEMBL2001019,0
Q9HAZ1,CHEMBL2001019,0
Q9UHD2,CHEMBL2001019,0
Q9UM73,CHEMBL2001019,0
Q9UQM7,CHEMBL2001019,0
Q9Y463,CHEMBL2001019,0
O14757,CHEMBL2001149,1
O43293,CHEMBL2001149,0
O94806,CHEMBL2001149,0
O95819,CHEMBL2001149,0
O96013,CHEMBL2001149,0
P06239,CHEMBL2001149,0
P06241,CHEMBL2001149,0
P07949,CHEMBL2001149,0
P11309,CHEMBL2001149,0
P11362,CHEMBL2001149,0
P16234,CHEMBL2001149,0
P17948,CHEMBL2001149,0
P29376,CHEMBL2001149,1
P34947,CHEMBL2001149,0
P36507,CHEMBL2001149,0
P36888,CHEMBL2001149,0
P45983,CHEMBL2001149,0
P45984,CHEMBL2001149,0
P48729,CHEMBL2001149,0
P49336,CHEMBL2001149,0
P49760,CHEMBL2001149,0
P49840,CHEMBL2001149,0
P49841,CHEMBL2001149,0
P50613,CHEMBL2001149,0
P51812,CHEMBL2001149,0
P51817,CHEMBL2001149,1
P51955,CHEMBL2001149,1
P52333,CHEMBL2001149,0
P53667,CHEMBL2001149,1
Q00535,CHEMBL2001149,0
Q02750,CHEMBL2001149,0
Q04759,CHEMBL2001149,0
Q04771,CHEMBL2001149,0
Q04912,CHEMBL2001149,0
Q05397,CHEMBL2001149,0
Q06187,CHEMBL2001149,0
Q07912,CHEMBL2001149,0
Q12851,CHEMBL2001149,1
Q13131,CHEMBL2001149,0
Q13464,CHEMBL2001149,0
Q14164,CHEMBL2001149,0
Q16288,CHEMBL2001149,0
Q16539,CHEMBL2001149,0
Q16620,CHEMBL2001149,0
Q5S007,CHEMBL2001149,1
Q7L7X3,CHEMBL2001149,0
Q96GD4,CHEMBL2001149,0
Q9BWU1,CHEMBL2001149,0
Q9HAZ1,CHEMBL2001149,1
Q9UHD2,CHEMBL2001149,0
Q9UM73,CHEMBL2001149,0
Q9UQM7,CHEMBL2001149,0
Q9Y463,CHEMBL2001149,1
O14757,CHEMBL2001584,0
O14965,CHEMBL2001584,0
O43293,CHEMBL2001584,0
O60674,CHEMBL2001584,0
O94806,CHEMBL2001584,0
O95819,CHEMBL2001584,0
O96013,CHEMBL2001584,0
P00519,CHEMBL2001584,0
P04629,CHEMBL2001584,0
P06239,CHEMBL2001584,0
P06241,CHEMBL2001584,0
P07333,CHEMBL2001584,0
P07949,CHEMBL2001584,0
P08069,CHEMBL2001584,0
P08581,CHEMBL2001584,0
P09619,CHEMBL2001584,0
P11309,CHEMBL2001584,0
P11362,CHEMBL2001584,0
P16234,CHEMBL2001584,0
P17612,CHEMBL2001584,0
P17948,CHEMBL2001584,0
P29376,CHEMBL2001584,0
P34947,CHEMBL2001584,0
P35968,CHEMBL2001584,0
P36507,CHEMBL2001584,0
P36888,CHEMBL2001584,0
P45983,CHEMBL2001584,0
P45984,CHEMBL2001584,0
P48729,CHEMBL2001584,0
P49336,CHEMBL2001584,0
P49760,CHEMBL2001584,1
P49840,CHEMBL2001584,0
P49841,CHEMBL2001584,0
P50613,CHEMBL2001584,0
P50750,CHEMBL2001584,0
P51812,CHEMBL2001584,0
P51817,CHEMBL2001584,0
P51955,CHEMBL2001584,0
P52333,CHEMBL2001584,0
P53667,CHEMBL2001584,0
Q00535,CHEMBL2001584,0
Q02750,CHEMBL2001584,0
Q04759,CHEMBL2001584,0
Q04771,CHEMBL2001584,0
Q04912,CHEMBL2001584,0
Q05397,CHEMBL2001584,0
Q06187,CHEMBL2001584,1
Q06418,CHEMBL2001584,0
Q07912,CHEMBL2001584,0
Q12851,CHEMBL2001584,0
Q13131,CHEMBL2001584,0
Q13464,CHEMBL2001584,0
Q13627,CHEMBL2001584,0
Q14164,CHEMBL2001584,0
Q16288,CHEMBL2001584,0
Q16539,CHEMBL2001584,0
Q16620,CHEMBL2001584,0
Q5S007,CHEMBL2001584,0
Q7L7X3,CHEMBL2001584,0
Q8IU85,CHEMBL2001584,0
Q96GD4,CHEMBL2001584,0
Q9HAZ1,CHEMBL2001584,0
Q9UHD2,CHEMBL2001584,0
Q9UM73,CHEMBL2001584,0
Q9UQM7,CHEMBL2001584,0
Q9Y463,CHEMBL2001584,0
O14757,CHEMBL2001613,0
O14965,CHEMBL2001613,0
O43293,CHEMBL2001613,0
O60674,CHEMBL2001613,0
O94806,CHEMBL2001613,0
O95819,CHEMBL2001613,0
O96013,CHEMBL2001613,0
P00519,CHEMBL2001613,0
P04629,CHEMBL2001613,0
P07333,CHEMBL2001613,0
P07949,CHEMBL2001613,0
P08581,CHEMBL2001613,0
P09619,CHEMBL2001613,0
P11309,CHEMBL2001613,0
P11362,CHEMBL2001613,0
P16234,CHEMBL2001613,0
P17612,CHEMBL2001613,0
P17948,CHEMBL2001613,0
P29376,CHEMBL2001613,0
P34947,CHEMBL2001613,0
P35968,CHEMBL2001613,0
P36888,CHEMBL2001613,0
P45983,CHEMBL2001613,0
P48729,CHEMBL2001613,0
P49336,CHEMBL2001613,0
P49760,CHEMBL2001613,0
P49840,CHEMBL2001613,0
P49841,CHEMBL2001613,0
P50613,CHEMBL2001613,0
P50750,CHEMBL2001613,0
P51812,CHEMBL2001613,0
P51817,CHEMBL2001613,0
P51955,CHEMBL2001613,0
P52333,CHEMBL2001613,0
P53667,CHEMBL2001613,0
Q00535,CHEMBL2001613,0
Q02750,CHEMBL2001613,0
Q04759,CHEMBL2001613,0
Q04771,CHEMBL2001613,0
Q04912,CHEMBL2001613,0
Q05397,CHEMBL2001613,0
Q06187,CHEMBL2001613,0
Q06418,CHEMBL2001613,0
Q07912,CHEMBL2001613,0
Q12851,CHEMBL2001613,0
Q13131,CHEMBL2001613,0
Q13464,CHEMBL2001613,0
Q13627,CHEMBL2001613,0
Q14164,CHEMBL2001613,0
Q16288,CHEMBL2001613,0
Q16539,CHEMBL2001613,0
Q5S007,CHEMBL2001613,0
Q7L7X3,CHEMBL2001613,0
Q8IU85,CHEMBL2001613,0
Q96GD4,CHEMBL2001613,0
Q9HAZ1,CHEMBL2001613,0
Q9UHD2,CHEMBL2001613,0
Q9UM73,CHEMBL2001613,0
Q9UQM7,CHEMBL2001613,0
Q9Y463,CHEMBL2001613,0
O14757,CHEMBL2001641,0
O14965,CHEMBL2001641,0
O43293,CHEMBL2001641,0
O60674,CHEMBL2001641,0
O94806,CHEMBL2001641,0
O95819,CHEMBL2001641,0
O96013,CHEMBL2001641,0
P04629,CHEMBL2001641,0
P06241,CHEMBL2001641,0
P07333,CHEMBL2001641,0
P07949,CHEMBL2001641,0
P08581,CHEMBL2001641,0
P09619,CHEMBL2001641,0
P11309,CHEMBL2001641,0
P11362,CHEMBL2001641,0
P16234,CHEMBL2001641,0
P17612,CHEMBL2001641,0
P17948,CHEMBL2001641,0
P29376,CHEMBL2001641,0
P34947,CHEMBL2001641,0
P35968,CHEMBL2001641,0
P36507,CHEMBL2001641,0
P36888,CHEMBL2001641,0
P45983,CHEMBL2001641,0
P48729,CHEMBL2001641,0
P49336,CHEMBL2001641,0
P49760,CHEMBL2001641,0
P49840,CHEMBL2001641,0
P49841,CHEMBL2001641,0
P50613,CHEMBL2001641,0
P50750,CHEMBL2001641,0
P51812,CHEMBL2001641,0
P51817,CHEMBL2001641,0
P53667,CHEMBL2001641,0
Q00535,CHEMBL2001641,0
Q02750,CHEMBL2001641,0
Q04759,CHEMBL2001641,0
Q04771,CHEMBL2001641,0
Q04912,CHEMBL2001641,0
Q05397,CHEMBL2001641,0
Q06418,CHEMBL2001641,0
Q12851,CHEMBL2001641,0
Q13131,CHEMBL2001641,0
Q13464,CHEMBL2001641,1
Q13627,CHEMBL2001641,0
Q14164,CHEMBL2001641,0
Q16288,CHEMBL2001641,0
Q5S007,CHEMBL2001641,0
Q7L7X3,CHEMBL2001641,0
Q8IU85,CHEMBL2001641,0
Q96GD4,CHEMBL2001641,0
Q9HAZ1,CHEMBL2001641,1
Q9UHD2,CHEMBL2001641,0
Q9UM73,CHEMBL2001641,0
Q9UQM7,CHEMBL2001641,0
Q9Y463,CHEMBL2001641,0
O14757,CHEMBL2001668,0
O15075,CHEMBL2001668,0
O15264,CHEMBL2001668,0
O43781,CHEMBL2001668,0
O75116,CHEMBL2001668,0
O94806,CHEMBL2001668,0
O95819,CHEMBL2001668,0
O96013,CHEMBL2001668,0
P05129,CHEMBL2001668,0
P06213,CHEMBL2001668,0
P06493,CHEMBL2001668,0
P11309,CHEMBL2001668,0
P17612,CHEMBL2001668,0
P23443,CHEMBL2001668,0
P24941,CHEMBL2001668,0
P27448,CHEMBL2001668,0
P28482,CHEMBL2001668,0
P31749,CHEMBL2001668,0
P31751,CHEMBL2001668,0
P35916,CHEMBL2001668,0
P35968,CHEMBL2001668,0
P48729,CHEMBL2001668,0
P48730,CHEMBL2001668,0
P49137,CHEMBL2001668,0
P49760,CHEMBL2001668,1
P49840,CHEMBL2001668,0
P49841,CHEMBL2001668,0
P51617,CHEMBL2001668,0
P51812,CHEMBL2001668,0
P51955,CHEMBL2001668,0
P51957,CHEMBL2001668,0
P53350,CHEMBL2001668,0
P53667,CHEMBL2001668,0
P53778,CHEMBL2001668,0
P68400,CHEMBL2001668,0
P78368,CHEMBL2001668,0
Q00535,CHEMBL2001668,0
Q05513,CHEMBL2001668,0
Q05655,CHEMBL2001668,0
Q12851,CHEMBL2001668,0
Q13153,CHEMBL2001668,0
Q13188,CHEMBL2001668,0
Q13464,CHEMBL2001668,0
Q13554,CHEMBL2001668,0
Q13555,CHEMBL2001668,0
Q13557,CHEMBL2001668,0
Q13627,CHEMBL2001668,0
Q14012,CHEMBL2001668,0
Q16513,CHEMBL2001668,0
Q16644,CHEMBL2001668,0
Q5VT25,CHEMBL2001668,0
Q7KZI7,CHEMBL2001668,0
Q7L7X3,CHEMBL2001668,0
Q86V86,CHEMBL2001668,0
Q8N4C8,CHEMBL2001668,0
Q8NE63,CHEMBL2001668,0
Q8TDC3,CHEMBL2001668,0
Q96GD4,CHEMBL2001668,0
Q96KB5,CHEMBL2001668,0
Q96SB4,CHEMBL2001668,0
Q9BZL6,CHEMBL2001668,0
Q9H2G2,CHEMBL2001668,0
Q9H4B4,CHEMBL2001668,0
Q9HAZ1,CHEMBL2001668,1
Q9HBH9,CHEMBL2001668,0
Q9HBY8,CHEMBL2001668,0
Q9HCP0,CHEMBL2001668,0
Q9NR20,CHEMBL2001668,0
Q9NWZ3,CHEMBL2001668,0
Q9NYL2,CHEMBL2001668,0
Q9Y243,CHEMBL2001668,0
Q9Y4K4,CHEMBL2001668,0
Q9Y6M4,CHEMBL2001668,0
O14757,CHEMBL2002105,1
O14965,CHEMBL2002105,0
O43293,CHEMBL2002105,0
O60674,CHEMBL2002105,0
O95819,CHEMBL2002105,0
O96013,CHEMBL2002105,0
P00519,CHEMBL2002105,0
P07333,CHEMBL2002105,0
P07949,CHEMBL2002105,0
P08069,CHEMBL2002105,0
P09619,CHEMBL2002105,0
P11362,CHEMBL2002105,0
