drug_id,uniprot_id,interaction
DB12742,P0AD68,0
DB09031,P36897,0
DB04846,P07948,0
DB11859,O14764,1
DB13791,O43497,1
DB12988,P48167,0
DB01254,P00519,1
DB00753,P98194,1
DB00394,P04150,1
DB00770,P35408,1
DB01561,P14061,1
DB00247,P41595,1
DB00348,P23219,0
DB12662,P47870,0
DB05219,P27815,1
DB04195,P18858,0
DB00627,Q15274,1
DB13343,P00918,1
DB00424,P10721,0
DB00398,P17252,0
DB00508,Q01726,0
DB00319,P0A3M6,1
DB00587,Q9Y271,1
DB00823,P42330,0
DB06295,P10613,1
DB09202,P18825,1
DB01173,Q05586,1
DB08612,P36888,0
DB16159,P31645,0
DB11672,P39086,0
DB11718,P53671,1
DB00209,P08912,1
DB15221,P31350,0
DB00259,P18825,0
DB00359,P0AC13,1
DB09049,P35372,1
DB07032,P14867,0
DB03793,P51151,1
DB01006,P11511,1
DB01108,O43497,0
DB09073,O95470,0
DB00247,P0AD68,0
DB01195,P35499,1
DB11763,P43681,0
DB04559,Q9P0X4,0
DB13055,P10613,1
DB03796,P31645,0
DB01413,Q51504,1
DB04223,P29474,1
DB00454,P41145,1
DB15406,P04183,0
DB06814,P31645,0
DB12702,Q13639,1
DB01433,P11802,0
DB00193,P32320,0
DB06370,Q00534,0
DB01628,P49768,0
DB00333,P41143,1
DB06288,P14416,1
DB07767,Q9ULX7,1
DB06347,Q96GD4,1
DB11925,P38606,0
DB01062,P11229,1
DB01223,P34969,0
DB02597,P08473,1
DB03814,P06276,1
DB06455,P06401,0
DB14823,P11511,0
DB02056,P08173,0
DB01536,P29474,0
DB02620,P04626,0
DB07926,P03956,1
DB00886,P17169,0
DB13665,P54619,0
DB00926,P29275,0
DB01054,Q01668,1
DB12340,P24385,1
DB01364,P04293,0
DB05034,P16066,1
DB06083,P29475,0
DB05289,O00255,0
DB01262,Q13547,0
DB16845,P27815,0
DB00627,P08631,0
DB13946,P10275,1
DB08827,Q96S37,0
DB08339,P23921,0
DB06616,P37288,0
DB11726,P09960,0
DB13806,P10828,0
DB14898,Q8TDV5,0
DB00201,P05556,0
DB06595,P08908,0
DB18107,P49336,1
DB06211,P34972,0
DB19023,P0AC13,0
DB08896,P69905,0
DB12899,P01584,1
DB02712,P15121,1
DB13167,P53779,0
DB00568,Q8NER1,0
DB06795,P18031,0
DB17097,P48735,1
DB00525,Q14534,1
DB00552,P00813,1
DB15212,Q07869,1
DB12681,P42345,1
DB07884,Q14432,0
DB06635,P04150,0
DB01577,P08254,0
DB09232,P00915,0
DB07196,P31644,0
DB12183,P03956,0
DB12071,P28482,0
DB12645,O60674,1
DB15458,P20823,1
DB09124,P06276,0
DB00723,P10613,0
DB11765,Q09428,0
DB02546,P14061,0
DB00159,Q72547,0
DB00420,P21964,0
DB00315,P03420,0
DB14011,P21554,1
DB00127,P31213,0
DB13616,P26664,0
DB12244,P11926,0
DB00299,P04293,1
DB01107,P14867,1
DB01275,Q16853,1
DB14895,P13945,1
DB00517,Q07343,0
DB06579,P22607,0
DB00805,P41595,1
DB06709,P17540,0
DB00619,P00797,0
DB09068,P08908,1
DB00716,O25608,0
DB14017,O75533,1
DB07133,P00734,1
DB14104,P15090,1
DB18011,P11511,0
DB02518,Q92731,0
DB07440,P00734,1
DB12946,P14635,0
DB15232,Q9UI32,1
DB08052,P25105,0
DB00591,P34903,0
DB11692,P29371,1
DB01013,P04150,1
DB17117,O60341,1
DB12273,P21728,1
DB14025,P20831,1
DB00451,P10828,1
DB00201,P30542,1
DB07842,P24941,0
DB12085,P47898,0
DB06280,P46098,0
DB08822,P30556,1
DB12180,P08172,0
DB12150,P14867,0
DB11345,P10275,0
DB06210,P40238,1
DB01962,P10721,1
DB15009,P35557,1
DB02482,P50613,1
DB00252,P23219,0
DB15232,O94925,1
DB00523,P19793,1
DB15665,P08908,1
DB18315,Q9NR97,0
DB11071,P23219,1
DB00926,P48443,1
DB12375,Q07343,1
DB00154,P23219,1
DB12253,P08546,0
DB12778,P16581,1
DB06436,O00206,0
DB08873,P25021,0
DB12946,P27815,0
DB00745,P14867,0
DB01827,P17931,1
DB18795,Q13224,1
DB00575,P18825,1
DB00294,P00915,0
DB08839,P28335,1
DB00382,P22303,1
DB05015,Q5JUK3,0
DB12564,P31350,1
DB06743,P48167,1
DB17837,P0A0K8,0
DB00380,P35372,0
DB00721,P54289,0
DB12963,P0AD65,0
DB06345,Q8DR59,0
DB05667,P19099,1
DB03283,O14757,0
DB00725,Q51504,0
DB07031,P13631,1
DB03606,P43681,0
DB01026,P00734,0
DB02009,O00311,0
DB01024,P03366,0
DB11620,P14324,1
DB00639,P08172,0
DB04466,P04035,1
DB19205,O75530,1
DB00656,P04150,0
DB00281,Q15858,1
DB05434,P20151,0
DB09272,P48167,0
DB00823,P11387,0
DB01346,P24046,0
DB00939,Q01201,0
DB07477,P14324,0
DB00159,P06276,0
DB08846,P43088,0
DB11800,P22748,0
DB12203,P10415,0
DB11962,Q9NYK1,0
DB12270,P05023,0
DB04885,P41594,0
DB12284,P35557,1
DB01548,P41145,1
DB08490,Q00975,0
DB12100,P07550,1
DB11829,Q06187,0
DB00685,P0A0K8,1
DB00385,Q02880,1
DB15357,P08173,1
DB00683,P14867,1
DB15256,P02585,1
DB11836,P53848,0
DB00261,P31639,0
DB00957,P06401,1
DB00966,P30556,1
DB12229,P50406,1
DB01031,P00918,1
DB12795,P08183,0
DB00714,P10275,0
DB09167,P13637,0
DB08517,Q15059,0
DB01232,P42345,0
DB00795,P00749,0
DB04855,P04049,0
DB00909,P35968,0
DB16213,P15121,0
DB15588,P18031,1
DB00652,P23219,0
DB04821,P14416,1
DB04462,P22748,0
DB08612,P23141,1
DB06530,Q9NR97,1
DB12323,P00519,1
DB07664,Q9Y2T6,0
DB15425,P50750,1
DB00320,Q13936,0
DB12027,P14867,0
DB07446,O60674,0
DB08881,P28223,0
DB00444,P14416,0
DB13520,P47898,1
DB06154,P69905,1
DB16133,P23458,1
DB12150,P35354,1
DB00839,Q09428,1
DB02938,P98170,0
DB15391,P56817,1
DB14733,P00797,0
DB12110,P28223,1
DB12812,Q9BPZ7,1
DB12622,P11388,1
DB15494,P23219,0
DB01149,P13631,0
DB11855,P11229,1
DB11782,P98170,1
DB12263,P04183,0
DB05265,P04054,0
DB00862,O76074,1
DB12092,Q16647,0
DB01195,Q9H2S1,0
DB12226,P08047,1
DB04566,P20839,1
DB05424,Q92731,0
DB13995,O14757,0
DB08339,P12931,1
DB07122,P00749,1
DB19353,P16234,0
DB01303,P27815,1
DB00189,P35968,0
DB00316,P23975,1
DB04014,P06493,1
DB14924,Q08881,1
DB14541,O75874,0
DB01054,P00742,0
DB01435,P23219,1
DB05265,P18314,1
DB00335,P08588,1
DB01031,P31645,0
DB11845,Q00534,0
DB14918,P11511,0
DB00242,P09884,1
DB19206,P43681,0
DB13139,P07550,1
DB11732,P30939,1
DB14850,P26664,1
DB00909,Q9NY46,1
DB12598,Q72547,0
DB06429,P0DMV9,0
DB06785,P35968,0
DB01399,P23219,1
DB00265,P03372,0
DB00909,O43497,1
DB04865,P47898,0
DB16153,P41143,0
DB00900,Q72547,1
DB01041,P01375,1
DB00548,P00582,1
DB00983,P07550,1
DB06207,P35348,1
DB12260,Q13224,1
DB00611,P35372,1
DB01235,P21728,1
DB01997,P35228,1
DB03541,P16083,1
DB00316,P68826,0
DB01177,P03366,0
DB11943,P31645,0
DB16296,P48736,1
DB00381,Q13936,1
DB01388,P0AEB2,0
DB07926,P08581,0
DB00968,P10826,0
DB00860,P05023,0
DB12041,P04150,1
DB16064,P36897,1
DB14977,P51170,0
DB08754,P14679,1
DB14538,P04083,1
DB11765,P35367,0
DB02966,P42262,1
DB07662,P00533,1
DB01081,P28702,0
DB03759,P39086,1
DB01346,P14867,1
DB12571,O43613,0
DB13751,P28845,1
DB01144,Q9HBA0,0
DB00831,P35348,1
DB01050,P35354,1
DB14894,P13569,1
DB13020,P78536,1
DB03968,P00797,1
DB07646,P30968,0
DB01623,P21728,1
DB13665,P35348,1
DB08599,P08908,0
DB13495,Q96BI3,0
DB06230,P35372,1
DB11761,P48764,1
DB00572,P08912,1
DB06645,Q92847,1
DB12564,Q15822,0
DB11717,P14902,1
DB06926,Q16539,0
DB07352,P15121,1
DB16226,Q14973,1
DB00917,P43116,1
DB04896,P00533,0
DB02069,P00918,1
DB06262,O00757,0
DB08916,Q15303,1
DB09082,P09874,0
DB08691,Q13627,1
DB00907,P15538,0
DB07302,P31391,0
DB03468,P08913,1
DB09229,Q13936,1
DB15495,P35232,1
DB14896,P04629,1
DB13953,P14867,0
DB06590,P0AEB2,1
DB13020,Q9HBA0,0
DB00749,P15328,0
DB16936,P08908,1
DB01439,P35228,0
DB08190,P49286,1
DB09216,P09619,0
DB08936,P56817,0
DB16828,Q9Y243,1
DB14512,P04150,1
DB00493,P30542,0
DB03597,P29274,0
DB04841,Q9NR96,0
DB03705,O00255,0
DB00989,Q14534,0
DB06663,P46925,0
DB12590,P30556,0
DB08867,P00533,0
DB00963,P35354,1
DB09212,O75899,0
DB12150,P34972,0
DB00624,P10275,1
DB00275,P30556,1
DB11859,P14867,1
DB12669,P36888,1
DB11759,Q15858,0
DB07027,P07949,0
DB00714,P30939,0
DB04861,P08588,1
DB00273,P22748,1
DB06948,P24941,1
DB00648,P15538,1
DB06824,Q9ULX7,1
DB04815,P54289,0
DB11718,P24385,1
DB01240,O14980,0
DB11918,Q07820,0
DB11428,Q06187,0
DB08363,P04637,1
DB01340,P0AC13,0
DB12635,P01303,0
DB05766,P11229,1
DB13874,P50213,1
DB18298,P22303,0
DB07593,P43235,1
DB01097,Q02127,1
DB07983,P23219,1
DB17029,P08588,0
DB15971,P37288,0
DB03814,Q9HBH1,1
DB00807,Q9Y5Y9,1
DB07897,P00734,1
DB12429,Q99571,0
DB00891,P0AC13,1
DB07050,P06401,0
DB01614,P28223,1
DB15327,P35354,0
DB00514,Q8TCU5,1
DB01328,P35354,0
DB11800,Q04707,0
DB16351,P35354,0
DB18518,P62508,0
DB06619,P47989,0
DB01365,P35348,1
DB01204,Q13547,0
DB09014,P0AFI2,0
DB06013,Q02880,1
DB14174,P51648,1
DB03880,P08254,1
DB12946,P29275,1
DB15494,P12931,0
DB08877,P14867,0
DB00739,Q8DR59,1
DB02557,P35354,0
DB13063,P35916,0
DB06729,P00918,0
DB01388,Q07869,0
DB06288,P00918,0
DB12542,P27815,1
DB08052,P42345,1
DB00191,P28223,0
DB19325,P20309,1
DB08257,P34913,1
DB00485,P12931,0
DB00398,P35367,0
DB05541,P18858,0
DB11648,P19793,0
DB01179,Q02880,1
DB00846,Q92847,0
DB07119,Q92731,1
DB01577,P08581,0
DB12446,Q02880,0
DB09085,P14867,0
DB04459,P04150,0
DB06721,P11387,1
DB12010,P35354,0
DB00430,P02919,1
DB02482,P28482,1
DB17056,P21917,1
DB00910,P04054,0
DB08949,Q9Y5N1,0
DB12107,P21452,0
DB00502,P08588,0
DB00433,P14416,1
DB01384,P11388,0
DB04801,Q03181,1
DB11519,P48443,0
DB00985,P35367,1
DB13956,P35610,0
DB18847,O60674,1
DB01412,P21589,1
DB04665,Q16790,1
DB11273,P08588,1
DB03709,P00747,1
DB12963,P11217,0
DB17892,P01579,1
DB07050,P08173,0
DB19206,P43235,1
DB12429,P35354,0
DB01105,P41143,0
DB11366,P28223,0
DB00505,P08912,1
DB06830,P14324,1
DB02056,P35408,1
DB02198,P23219,1
DB12662,Q07869,1
DB00449,P14416,0
DB01007,P10613,1
DB09026,P00533,0
DB01014,P35354,1
DB05495,P08908,0
DB08231,P23219,0
DB09089,P50281,0
DB03338,Q03181,1
DB00180,P04150,1
DB03777,P35499,0
DB11181,P08912,1
DB00675,Q92731,1
DB18788,O95180,1
DB00489,P04293,0
DB17140,P36888,1
DB01611,P35916,0
DB03759,P23219,0
DB01454,P28335,1
DB07138,P53778,1
DB11811,Q12791,0
DB01892,P24941,0
DB11954,Q12791,0
DB15393,P41595,0
DB08897,P08253,0
DB06817,P31644,0
DB00203,P17707,0
DB06595,P23219,0
DB06651,P45984,0
DB12955,P01008,1
DB00200,Q99707,1
DB00257,P25025,1
DB17383,P28222,0
DB16865,P14679,1
DB18810,P08588,0
DB00365,P20831,1
DB00292,P23443,0
DB02297,P61073,0
DB14733,P06276,0
DB00206,Q05940,1
DB01598,P36544,0
DB06580,P47870,0
DB16404,Q8NET8,1
DB04462,P31749,1
DB05992,Q9UNA0,0
DB11672,P12821,0
DB00327,P41143,1
DB18632,P14867,0
DB04908,P08908,1
DB19201,Q12866,1
DB06738,P41145,1
DB05423,Q92731,0
DB00210,P42262,0
DB04855,Q9UK17,1
DB06595,P17252,1
DB04223,P11473,0
DB00486,P21554,1
DB12319,P33527,1
DB00197,Q8DR59,0
DB00273,P21731,0
DB11399,P55157,1
DB01149,P20309,0
DB12903,Q05940,0
DB07161,P32239,0
DB11790,P23975,1
DB16987,Q9Y6A2,1
DB05943,P48736,0
DB00825,Q7Z2W7,1
DB12377,P35462,0
DB02207,P08912,0
DB00937,P68826,0
DB18145,P23219,0
DB09181,P06401,0
DB02047,Q00975,0
DB00440,P0ABQ4,1
DB15033,P35354,0
DB08165,P00915,1
DB06600,P35367,0
DB00677,P06276,1
DB15149,P22607,1
DB18725,Q14145,0
DB00455,P35367,1
DB06693,P04035,1
DB00651,Q9Y2I1,0
DB11617,P28221,0
DB04315,P35372,0
DB00844,P28472,0
DB14876,Q01469,0
DB04855,Q13936,1
DB01137,P29275,0
DB15275,P53778,0
DB03127,P00749,1
DB11712,P26358,0
DB02451,P14324,0
DB00917,P43166,0
DB00735,Q14534,1
DB17041,Q02880,0
DB04147,Q08210,1
DB07404,P0AD65,0
DB01149,P28223,1
DB05271,P35462,1
DB00700,P08235,1
DB11363,P48169,0
DB01567,P47869,1
DB01157,Q9HBH1,1
DB00132,P35354,1
DB08865,P08922,1
DB00882,P07550,0
DB00586,P23219,1
DB06685,Q08210,0
DB00201,Q08499,1
DB06280,O00418,0
DB01436,P11473,1
DB12805,P16066,1
DB04876,P27487,1
DB04462,O00141,1
DB00909,P36888,0
DB01036,P20309,1
DB11186,P03372,0
DB02329,P28845,1
DB01223,Q14432,1
DB11966,P11511,0
DB00365,P18089,0
DB08052,P00519,1
DB00277,P29275,1
DB00647,O14842,0
DB16640,P50750,0
DB00459,P28702,1
DB06195,P06493,1
DB15652,P62508,0
DB00691,P12821,1
DB04089,Q15759,0
DB07723,P37231,1
DB06808,P14416,1
DB12130,P55072,0
DB13111,P10275,1
DB01165,P0A0K8,1
DB01268,P17948,1
DB03849,P21731,0
DB04576,P11388,1
DB04951,P01137,1
DB07646,Q08210,1
DB04960,P22303,0
DB01621,Q9NWZ3,0
DB00831,P14416,1
DB00809,P10721,0
DB12428,Q8NER1,1
DB17064,P35372,0
DB06235,Q01201,1
DB11617,P11388,1
DB11911,P29474,0
DB08915,P04085,0
DB12108,P42336,1
DB12929,Q9NZ42,0
DB00191,P48736,0
DB08339,Q92887,0
DB04887,P03366,1
DB02379,P11217,1
DB00461,P16615,0
DB12203,P49327,0
DB15310,P36897,1
DB08911,Q96GD4,0
DB12478,Q01959,0
DB00522,P05981,1
DB04918,P37231,0
DB04462,Q02750,1
DB12451,P08908,0
DB04665,P23946,0
DB03777,Q13464,1
DB12762,P04293,1
DB08612,P35232,0
DB01134,P18089,0
DB01130,P0AC13,0
DB11665,P14867,0
DB16700,P09237,0
DB07145,P14780,1
DB07863,P35348,0
DB06070,Q7LG56,0
DB00367,P06401,1
DB03024,P00797,1
DB17977,P34972,0
DB04821,P35557,0
DB06506,P35348,0
DB06217,P54289,0
DB01591,P20309,1
DB01691,P9WGR1,1
DB02169,P28562,1
DB08594,P18089,0
DB14993,P06276,0
DB09091,P04150,1
DB16043,P11388,0
DB06600,P0A0K8,1
DB07288,P35968,1
DB01567,P22303,0
DB01189,P98194,1
DB02009,P03366,1
DB11901,P10275,1
DB04751,P03372,0
DB00241,Q00975,0
DB03628,P12931,1
DB00939,P35354,1
DB00810,P11597,0
DB15149,P51787,0
DB19191,Q8DR59,0
DB00880,P00918,1
DB00331,P23415,0
DB04462,P23443,1
DB09068,P11217,0
DB01267,P28223,1
DB11665,P35968,1
DB05013,P17252,1
DB12531,P03366,1
DB00917,P20309,0
DB03847,P26664,0
DB03694,P14679,1
DB06211,P0AC13,1
DB00360,P37288,0
DB08009,P35968,1
DB17760,P25779,1
DB00808,Q13547,0
DB14935,P00749,0
DB01108,P11229,0
DB15035,Q06187,1
DB15132,P00734,1
DB06461,P49765,1
DB11741,P35968,1
DB00928,P26358,1
DB11828,P35968,1
DB01579,Q08289,0
DB09225,Q02880,0
DB11940,P12821,0
DB12869,P27487,0
DB17096,Q8IAS0,1
DB12874,P36888,1
DB00464,P07225,1
DB16112,P34903,0
DB04426,P24941,0
DB00287,P28562,0
DB17032,P00750,0
DB04502,P45985,0
DB12084,Q8TDV5,1
DB01210,P07550,1
DB12005,P11802,0
DB12885,P0DMS8,1
DB12691,P29274,1
DB00949,P09238,0
DB00395,Q9NYK1,0
DB15221,Q15822,0
DB11666,P10275,0
DB00270,Q15661,0
DB16266,P50052,1
DB12203,P00519,0
DB03918,P08588,0
DB00466,P00390,0
DB01406,P10275,1
DB12693,P28335,1
DB09389,P32745,0
DB00586,P35354,1
DB12278,Q13936,1
DB04847,Q9GZT9,1
DB08964,P43115,1
DB12495,Q8TCU5,0
DB00999,P08172,0
DB00572,P08581,0
DB01567,P28472,1
DB00553,P11509,1
DB00288,Q13698,0
DB06137,P02919,0
DB00937,Q01959,1
DB00459,P21439,0
DB01182,P40763,0
DB00543,P35348,0
DB15694,P32320,1
DB00979,P08473,0
DB02134,P11217,0
DB06350,Q9H244,1
DB06218,Q16555,1
DB01734,Q9UKV0,0
DB11763,Q8NFA2,0
DB06358,P24941,0
DB11160,P14416,1
DB00315,P28222,1
DB02255,P14780,1
DB02255,P35354,0
DB11986,Q16620,1
DB00181,P08588,0
DB12869,P00519,0
DB11672,P00918,1
DB00721,Q01959,1
DB07002,P35228,1
DB12555,Q00535,0
DB08403,P35498,0
DB16167,P22455,1
DB01062,P21728,0
DB14185,P28223,1
DB16167,P23219,0
DB06999,P15056,1
DB06144,P48167,0
DB00383,P08588,0
DB06212,P30518,1
DB02056,P28223,0
DB02419,P62937,1
DB08490,P14867,0
DB04725,P09917,1
DB12622,P00533,0
DB05970,P35557,1
DB00986,P35367,0
DB07138,O43525,0
DB16039,Q08499,1
DB12463,P9WGR1,0
DB09073,Q00534,1
DB05271,P35367,0
DB08363,P14867,0
DB03643,Q01668,0
DB16095,P41145,0
DB00310,P00915,1
DB00772,P43119,0
DB01536,P14061,1
DB12126,P30411,1
DB13169,Q15878,0
DB04360,P00807,1
DB06210,P02919,0
DB05434,P07996,1
DB07926,P15056,0
DB06751,P27815,1
DB01567,P19235,0
DB01782,O75907,0
DB07145,P10415,0
DB12209,P00734,0
DB12151,O43451,0
DB00562,P55017,1
DB14846,P42345,1
DB08052,P23975,0
DB05424,P28223,0
DB17026,P23415,0
DB12558,P22607,1
DB12853,P0AC13,0
DB00603,P03372,1
DB00486,P28223,0
DB14835,Q9Y5N1,1
DB12145,P41143,0
DB01278,P43220,1
DB04872,P29371,1
DB05075,O43915,1
DB12819,Q9NZ42,1
DB00459,P19793,1
DB11721,P07333,0
DB08915,Q07869,1
DB06771,P36544,0
DB06791,P35346,1
DB01242,P49768,0
DB01782,P45983,1
DB09068,P08546,0
DB03604,P10828,1
DB12050,P46531,1
DB11648,P04035,0
DB01153,P29274,0
DB00360,P07101,1
DB11859,Q99707,0
DB00821,P35354,1
DB02347,P39086,1
DB05009,P0A3M6,0
DB00349,P14867,1
DB02589,P23219,0
DB03225,P49019,1
DB11672,P11511,0
DB08955,P09917,1
DB01624,P14416,1
DB11819,P18031,0
DB01956,P08235,0
DB16700,Q02108,1
DB13520,P28223,1
DB07138,P05067,0
DB11708,P02786,0
DB01349,P30556,1
DB02602,P00918,1
DB00328,P23219,1
DB17052,Q13233,0
DB05294,P08908,0
DB12819,P47869,0
DB05885,P10826,0
DB08814,P23219,1
DB01034,P0A6R0,1
DB19041,Q13535,1
DB11582,P47870,1
DB00995,P10827,0
DB01488,P54619,0
DB15003,P29597,1
DB00936,O43570,1
DB01195,Q14524,1
DB12625,P27487,1
DB00852,P35348,1
DB11620,P31350,0
DB12267,Q13936,0
DB00312,P41143,0
DB00747,P0A0K8,0
DB00755,P28702,1
DB06710,P10275,1
DB16236,P51168,0
DB13495,P12821,0
DB01209,P0AC13,0
DB12527,P43681,1
DB06362,P11387,1
DB04872,P10415,0
DB11962,Q8NEB9,1
DB01142,P35367,1
DB02256,P04183,1
DB09078,P07949,1
DB02261,P25105,1
DB00631,P23975,0
DB12305,P31645,1
DB14921,P12883,1
DB16019,P21452,0
DB14028,P14867,1
DB00312,P47869,1
DB01583,P09917,0
DB12651,P22303,0
DB01050,P23219,1
DB17074,O95136,1
DB06861,P00734,1
DB08934,P06276,0
DB00445,P55017,0
DB13020,P23443,0
DB03966,P11802,0
DB06157,P05026,1
DB05501,P61073,1
DB15189,O60885,1
DB06609,P00734,1
DB15347,P06239,0
DB08039,O60674,0
DB06374,P03372,1
DB06616,P0AD68,0
DB03777,P35498,0
DB06920,P30518,0
DB03892,P03366,0
DB16911,P11229,1
DB01209,P35367,0
DB05296,P00918,0
DB00482,Q08289,0
DB11274,P13716,0
DB00127,P21439,0
DB07767,P00918,1
DB18795,P49765,0
DB00485,P25021,0
DB01024,P12268,1
DB05448,P14416,0
DB06249,P03372,1
DB08473,P04049,0
DB02647,P24941,1
DB01200,P35462,1
DB00995,P30044,1
DB02986,P9WGR1,0
DB15348,P28482,0
DB06077,P28223,1
DB03844,P00918,1
DB12174,P04626,1
DB00148,P12277,1
DB03280,P04183,1
DB03365,P24941,1
DB00572,P20309,1
DB00818,P14867,1
DB06156,P48736,0
DB03575,Q8TCU5,1
DB08765,P14174,1
DB07926,P09237,1
DB02166,P22303,1
DB15382,P08581,1
DB00408,P14416,1
DB03601,C7C422,0
DB02324,Q9UM73,0
DB15110,P53350,1
DB11718,P41145,0
DB00235,P03366,0
DB15288,P09172,1
DB02877,P10826,1
DB03777,P31749,1
DB07405,P29475,1
DB01142,P25021,1
DB15294,P35367,0
DB11954,P29274,0
DB11936,P53396,1
DB08040,P19793,0
DB12354,P35354,1
DB00786,P14780,1
DB12689,P50336,0
DB15250,P11387,0
DB12107,Q05586,0
DB18296,O95136,1
DB18811,Q8WUI4,0
DB09074,Q9Y6F1,1
DB04315,P51151,1
DB00395,P00734,0
DB04847,P08912,0
DB13919,P30556,1
DB01425,P14867,0
DB09102,P03372,0
DB14062,P08183,1
DB09009,P46925,0
DB16013,P41146,1
DB11923,P49768,0
DB06154,P68871,1
DB12978,P07333,1
DB11315,P08172,1
DB13061,O14965,1
DB01132,P37231,1
DB06240,O76074,0
DB01444,Q15822,0
DB06461,P26664,0
DB00844,Q05586,0
DB18296,Q04206,0
DB08846,P37231,0
DB17299,P00740,0
DB06616,P24752,0
DB06207,P48736,0
DB08811,P27815,1
DB01346,P22303,0
DB11791,P35348,0
DB02285,O75907,0
DB00948,P0AD68,1
DB09205,P35348,1
DB06704,P23975,1
DB00524,P55017,1
DB05676,Q00534,1
DB06635,P00742,1
DB06716,P17948,0
DB00603,P36544,0
DB15152,P62942,0
DB15102,P11362,1
DB12072,Q96GD4,1
DB12085,P48443,0
DB03876,P00749,1
DB11774,Q8IWT1,0
DB03367,P21817,0
DB13122,P30542,1
DB11660,P43088,1
DB08936,P18825,0
DB00152,Q9H3S4,1
DB04289,P9WGR1,1
DB01183,Q08499,0
DB00999,Q12791,1
DB00463,Q9NPC2,0
DB04570,P35372,0
DB16305,P30542,0
DB00420,P08912,1
DB14979,P35354,0
DB01267,P21917,1
DB08868,Q9NYA1,1
DB00212,P08588,0
DB07002,P29475,1
DB00343,P11511,0
DB01054,P11388,0
DB00307,P19793,1
DB01163,Q8DR59,1
DB01442,P54219,1
DB08815,P00533,0
DB09020,O95718,0
DB12276,P78527,0
DB00380,P11388,1
DB16828,P31645,0
DB00292,P04637,0
DB14010,P50406,1
DB11753,P04626,0
DB00159,O14842,1
DB03279,P13631,1
DB00734,P22748,0
DB06255,P14324,1
DB04522,P11217,1
DB02866,P00918,1
DB01442,P35367,0
DB00270,Q08289,1
DB15949,P08588,1
DB16447,P56524,0
DB12978,P14867,0
DB08339,P30411,0
DB12720,P29466,1
DB11753,P08908,0
DB04815,P28472,0
DB11698,P31639,1
DB01254,P10721,1
DB04931,Q01726,1
DB15114,P04150,1
DB00228,P23415,1
DB00398,P11362,1
DB06195,Q9NYK1,0
DB01927,Q9BPZ7,0
DB08182,P35367,0
DB02272,Q01668,0
DB16332,P31350,0
DB13716,P39086,0
DB02555,P60568,1
DB00247,P01584,0
DB01956,P45452,0
DB09120,O14965,0
DB13867,P04150,1
DB11987,P21453,1
DB05171,Q96BI3,1
DB12935,P08588,0
DB00210,O60603,1
DB11160,P10721,0
DB12191,Q07820,1
DB00975,P20035,0
DB12923,P08473,1
DB00555,P35498,1
DB04010,P09874,1
DB09488,P18825,0
DB11672,P04150,0
DB18806,P28482,1
DB12906,O75907,0
DB01483,P47869,1
DB00657,P16455,0
DB03974,P35968,0
DB09181,P35372,1
DB07556,P28845,0
DB04066,Q9ULX7,1
DB06775,P31327,1
DB05624,P03366,0
DB08231,P0DP24,1
DB04460,P03366,0
DB06016,P37231,0
DB15385,P09960,1
DB01415,O00305,0
DB13123,P09382,1
DB18124,P53350,0
DB12400,Q01201,0
DB07352,P22303,0
DB17309,P41145,0
DB08799,P35367,1
DB01567,P18505,1
DB01628,P34903,0
DB01766,Q13526,1
DB06685,P31645,0
DB01119,Q14654,1
DB00813,P53779,0
DB04794,P46098,0
DB19312,P37231,1
DB00372,P11474,0
DB18107,P48169,0
DB06645,Q14697,1
DB12303,Q13547,0
DB02555,P07101,0
DB07810,Q9UHI7,1
DB03705,O14965,0
DB04295,P11217,1
DB00539,Q14524,0
DB11181,P35968,0
DB05016,P08238,0
DB01589,P14867,1
DB13182,P21453,0
DB00555,Q15878,1
DB01149,P08908,1
DB13581,P11229,1
DB09040,P07550,0
DB00333,P35372,1
DB12542,Q08499,1
DB06554,Q08499,0
DB08601,P19793,1
DB05660,P30518,0
DB12523,P35367,1
DB01852,P15121,1
DB06333,P18031,1
DB08839,P41595,1
DB01767,P06746,0
DB02655,P23975,0
DB00941,P06276,1
DB08517,P30542,1
DB11393,P0A0K8,1
DB11995,P40238,1
DB01264,Q14524,0
DB14779,P47871,1
DB00398,Q05586,0
DB08819,P43088,1
DB19058,P48067,1
DB06527,P05067,1
DB12017,Q16539,1
DB01171,P41143,0
DB01136,P04049,0
DB07302,P37231,1
DB00373,P50750,0
DB12282,Q05397,1
DB00628,P40238,0
DB08932,P49768,0
DB16133,P37231,0
DB00589,P28335,1
DB12610,O75164,1
DB11962,Q8WUI4,0
DB03541,P00734,0
DB00711,P12821,0
DB01054,P54289,1
DB12752,P08588,1
DB08525,P68826,1
DB03279,P9WGR1,0
DB12086,Q15822,0
DB06421,Q13131,0
DB12072,P11362,1
DB12190,Q13555,0
DB16967,P41145,1
DB02266,P42330,1
DB00764,P04150,1
DB06433,P31350,1
DB09065,P20815,1
DB01556,P31645,1
DB12647,Q02641,0
DB00846,P11474,1
DB01254,P23415,0
DB00472,O75530,0
DB11160,P21728,1
DB00575,Q16853,1
DB00175,P04035,1
DB01063,O00305,0
DB01785,P14324,1
DB01126,Q99720,0
DB12303,O14757,0
DB00159,Q9U8D3,0
DB00703,Q14524,0
DB12476,P35498,0
DB14541,P06858,0
DB00570,Q15858,0
DB12108,P15056,0
DB00747,P35348,0
