drug_id,uniprot_id,interaction
DB12858,O14757,0
DB07229,Q13490,0
DB00311,Q9L5C8,0
DB16865,P14679,1
DB16218,P14416,0
DB00408,P28223,1
DB12275,P05093,1
DB07092,P31572,0
DB05608,P24941,1
DB11591,P35367,1
DB11793,P35462,0
DB01472,P21397,1
DB01915,P00782,1
DB08585,Q02054,1
DB04522,P01584,0
DB12116,P50281,1
DB17048,Q08210,1
DB02431,P51582,1
DB03793,P51151,1
DB00363,P08908,1
DB06709,P08172,1
DB01579,P56817,0
DB00334,P35462,1
DB07022,P03951,1
DB01065,Q92753,1
DB07636,P14927,1
DB00540,P28221,0
DB07057,P00811,1
DB15694,P28223,0
DB05416,P41146,0
DB01567,A8MPY1,1
DB04861,P13945,1
DB00129,O43617,0
DB00929,P43115,1
DB07222,P9WGR1,1
DB00418,P47869,1
DB06635,P00742,1
DB04450,Q9L6V3,1
DB01288,P30872,0
DB07055,P00918,0
DB08910,Q92633,0
DB06029,P41595,1
DB12695,Q9BPZ7,0
DB09215,P23219,1
DB11638,Q8IEM3,1
DB04557,P19793,1
DB11195,P15587,1
DB00705,P01137,0
DB01097,O14788,0
DB03745,P03372,0
DB02659,P24311,1
DB00920,P42593,0
DB09185,P07550,1
DB04676,P01877,1
DB05434,P07996,1
DB08149,P17612,1
DB16495,Q9Y2T6,1
DB00141,P51606,1
DB00755,P02753,1
DB02205,P22513,1
DB02485,P21917,0
DB15401,P45984,0
DB02196,P16442,1
DB08236,P80404,0
DB13063,Q04206,1
DB01520,P06730,0
DB01159,P31677,0
DB07911,P9WNH5,1
DB01445,P20711,0
DB08135,P01112,0
DB07526,P52699,1
DB04233,P76045,1
DB00193,P35247,0
DB03207,P22894,1
DB01068,P14867,1
DB12518,O60894,0
DB04315,P00813,0
DB11790,P12235,0
DB06151,P31749,0
DB08358,Q16644,1
DB07967,P43235,1
DB00477,P08913,1
DB02709,O75469,1
DB11755,P08173,0
DB01380,O95718,1
DB01198,P31644,1
DB01899,P08877,1
DB02379,P00918,0
DB09286,P54710,0
DB02486,P08263,1
DB03034,Q13639,0
DB13064,P18825,1
DB03461,P38038,1
DB07827,P45452,1
DB06787,P08172,1
DB00171,P67870,1
DB04162,P61713,1
DB01840,Q9NPH2,1
DB04396,P14174,0
DB03799,P0AE18,1
DB00813,P48169,0
DB00562,P98170,0
DB12887,P56817,0
DB02740,P95468,1
DB03476,P00749,1
DB01105,P32745,0
DB08463,P35346,0
DB12888,P31749,0
DB04570,P42971,1
DB18793,P28223,1
DB05667,P00734,0
DB01409,P08912,1
DB06311,P04054,1
DB07146,P06239,1
DB06346,P20292,1
DB12818,P49765,1
DB01327,Q16236,0
DB01871,Q9UBX1,1
DB11841,Q13547,1
DB04233,P02585,0
DB02787,Q57265,1
DB14787,Q14457,0
DB04130,P32297,0
DB04678,P00156,0
DB06148,P08913,1
DB03461,P13650,0
DB01396,P41145,0
DB01870,P19961,1
DB08489,P09237,1
DB18707,P36544,1
DB02919,P00374,1
DB06589,Q02768,0
DB00398,P04049,1
DB01157,P14416,0
DB08597,Q04771,1
DB15035,Q72547,0
DB04147,O14949,0
DB08893,P35372,0
DB00401,Q08289,1
DB18865,P04049,1
DB00548,P29275,0
DB12695,P35462,0
DB08903,P9WPS1,1
DB04028,P12528,1
DB03017,P27505,0
DB08690,Q16678,0
DB00151,P48507,1
DB03186,Q8XJ01,0
DB12010,Q01770,0
DB05521,P28335,0
DB01567,P00374,0
DB11729,Q12908,1
DB00408,P23219,0
DB07878,P25774,1
DB02752,P12461,1
DB05969,O43739,0
DB07665,O43570,0
DB02042,P96622,1
DB03499,P41231,0
DB08676,P23280,0
DB04605,P23219,0
DB06395,P07071,0
DB11638,P13817,1
DB01009,P35354,1
DB01215,O75716,0
DB00430,Q9BYZ2,0
DB07954,P0DMS8,1
DB03980,P55263,0
DB00477,Q9H3N8,1
DB08569,P09917,0
DB13138,P30542,1
DB04824,O60656,1
DB12327,P14867,0
DB03205,P13100,0
DB01698,P42330,1
DB01614,P13945,0
DB00811,P20839,1
DB04665,P00918,1
DB08235,P58758,0
DB07653,P00915,0
DB00281,P02763,1
DB12978,P12461,0
DB07087,P52895,0
DB00191,P21397,1
DB18785,Q9BY41,0
DB13262,P05089,0
DB08369,P20813,1
DB19210,P25025,1
DB00248,P21918,1
DB04503,P11229,0
DB00894,P11511,1
DB00575,P18089,1
DB14542,P25101,0
DB12005,Q96BI3,1
DB06666,P15291,0
DB00804,P08172,1
DB03147,P06010,0
DB05408,P29466,1
DB00219,P11229,1
DB13954,P37059,1
DB03160,P12998,1
DB08846,P43166,1
DB04411,Q56148,1
DB12010,O60285,1
DB04855,P0A2K1,0
DB04624,P43235,0
DB00810,P0AE18,0
DB04790,P07477,1
DB00428,P11168,1
DB01001,P13945,1
DB16061,P50613,1
DB04216,P68400,1
DB15192,Q9Y5N1,1
DB03147,P15559,1
DB01337,Q16445,0
DB01331,P0AEB2,1
DB15065,P08172,0
DB05327,P15121,1
DB04003,P23280,0
DB07320,P61626,0
DB03259,P47228,1
DB04619,P31644,0
DB00805,P11229,1
DB00962,P16932,0
DB01992,O34002,1
DB01346,P14867,1
DB01618,P28223,1
DB00411,P20309,1
DB03685,P09148,1
DB02728,P14174,1
DB00334,P28335,1
DB03257,P03472,1
DB08231,P25963,0
DB03991,Q02834,1
DB00938,P07550,1
DB01239,Q01959,0
DB12806,O14757,0
DB08241,P31645,0
DB00120,P17735,1
DB08608,Q15119,1
DB09060,Q06187,0
DB12806,P35367,1
DB00143,P28223,0
DB08154,P10176,0
DB06461,O43915,1
DB14948,Q92633,1
DB11582,P47870,1
DB17758,Q16850,1
DB07854,P17612,1
DB05129,O14965,0
DB04023,P11759,1
DB12720,P39900,0
DB02828,P13716,1
DB12010,P19080,0
DB06155,P00325,0
DB08348,Q9Y6F1,1
DB00333,P36544,1
DB03756,P04054,0
DB03949,P43133,1
DB00523,O94925,0
DB01496,P43681,1
DB04946,P18031,0
DB02153,P35354,0
DB06700,P49862,0
DB12743,P03372,0
DB00714,P08913,1
DB05223,Q51948,0
DB07443,Q02127,1
DB08003,P18031,1
DB01056,P18089,0
DB01858,P43235,1
DB00586,P61626,0
DB04896,P25779,0
DB09091,Q92769,1
DB01642,P68400,0
DB02805,Q9NZ42,0
DB03176,P11229,0
DB00228,Q06432,1
DB07824,Q9L5C8,1
DB00579,P31645,1
DB12357,O00311,1
DB02632,P07464,1
DB01346,P78362,0
DB00717,P43813,0
DB02075,P07550,0
DB02092,P21695,0
DB06436,P40238,1
DB00273,P22748,1
DB03434,P22749,1
DB01752,P07617,1
DB00242,P56282,1
DB07018,P61313,0
DB11638,P56817,0
DB12852,P02766,0
DB03633,P28335,0
DB07145,P08254,1
DB00316,O43613,0
DB08278,P00918,0
DB12543,P41145,1
DB00816,P07550,1
DB03886,P0AG16,0
DB00668,P35368,1
DB01822,P12256,1
DB09213,P9WQ77,0
DB05824,P30556,0
DB02897,P32055,1
DB05458,P00929,0
DB09118,P07195,1
DB07999,P15121,1
DB04224,P19793,1
DB01065,P49286,1
DB08883,P23975,0
DB00456,P15555,1
DB08801,P08172,1
DB09288,O43617,0
DB11638,Q5SID9,0
DB00786,P15531,0
DB03979,P14927,0
DB00504,P35372,1
DB08804,P09147,0
DB01972,P22894,0
DB07853,Q13557,1
DB09167,P17612,0
DB12988,P36507,0
DB00863,Q8TDU6,0
DB04545,P56817,0
DB01064,P08588,1
DB00912,P37231,1
DB08550,Q16539,0
DB00882,P04278,1
DB07626,P00749,1
DB00472,P28335,1
DB07733,P29466,1
DB09065,P24462,1
DB01254,P12931,1
DB17191,P22303,0
DB00241,P03372,0
DB04576,O14556,0
DB07368,P01375,0
DB03493,P25774,0
DB14068,P23219,0
DB04957,P51787,1
DB04237,P00778,1
DB04083,P21549,1
DB06486,Q15822,0
DB09030,P41007,0
DB01331,P20309,0
DB14128,P0A6H7,0
DB15357,P61320,0
DB04461,P06132,1
DB02379,Q9ZB17,1
DB08058,P11474,0
DB00250,P0C0X2,1
DB07061,O60551,1
DB07550,Q16678,0
DB04315,P07998,0
DB03313,P0AD68,1
DB04714,P62623,1
DB02383,P15121,1
DB02140,P09668,1
DB08081,P55408,1
DB12643,P41595,0
DB00508,P21728,1
DB06016,P14416,1
DB00582,P0A6W9,0
DB04741,P06748,0
DB03397,P0A751,1
DB07535,P28221,0
DB03145,O14757,0
DB08901,P95468,0
DB04866,P08253,1
DB04196,P0AE18,0
DB04656,P15474,1
DB00924,P28335,1
DB00657,P36544,1
DB13956,P18507,0
DB08718,P04818,0
DB06614,P03472,1
DB12433,Q8TDS4,1
DB13873,Q07869,1
DB16351,P28223,1
DB04871,P28335,1
DB00170,P02818,1
DB00361,P07437,1
DB00157,Q5SHP2,0
DB00143,Q16790,0
DB03461,P80874,1
DB08846,Q9ULX7,1
DB07367,Q08638,1
DB04464,P78508,0
DB01712,P62942,1
DB00587,Q9Y271,1
DB02740,P45983,0
DB00986,P11229,1
DB00167,P62623,0
DB01650,P46072,1
DB02049,P03956,0
DB15624,Q8IWU9,0
DB01717,P27142,1
DB08782,P0A3M6,0
DB12010,P05327,0
DB14001,P22894,0
DB04799,P31930,1
DB03017,Q13557,0
DB00340,P11229,1
DB01483,P14867,1
DB00306,Q16445,1
DB13014,P13716,0
DB14879,Q9X6V3,1
DB03861,P07686,1
DB06827,P9WJ63,1
DB08705,P42593,0
DB07195,P03372,1
DB09079,P15121,0
DB07289,P18031,1
DB03706,Q03013,1
DB00714,P21728,1
DB12150,P35354,1
DB07076,P00749,1
DB12645,Q14790,0
DB06044,P31645,0
DB12332,Q9UGN5,1
DB14761,Q92731,0
DB00173,P78362,1
DB09213,P00750,1
DB01156,P31930,0
DB03381,P0AEB2,0
DB00132,P19793,1
DB01934,P69905,0
DB12010,P49759,1
DB05424,W7JWW5,0
DB07493,P24941,1
DB07542,Q02641,0
DB12010,P43166,0
DB04099,O25096,1
DB00737,Q14994,1
DB01105,P23975,1
DB01236,Q96ER9,1
DB01017,P24941,0
DB02745,P0A927,1
DB12010,P00414,0
DB08157,P00915,1
DB08690,Q70GK9,0
DB06960,Q9I596,1
DB04492,P07986,0
DB01328,P28335,0
DB04522,P68638,0
DB01033,P09211,0
DB04141,P31040,1
DB04325,P50579,0
DB04267,P35368,0
DB08235,P61158,1
DB04769,P41595,0
DB01016,P12461,0
DB07227,P49354,1
DB00248,P18089,1
DB03608,P53350,0
DB08222,P22629,0
DB04272,P05042,1
DB01553,P14867,1
DB12290,P28335,1
DB01224,O95718,0
DB02816,O95749,0
DB11195,P24300,1
DB01774,P67910,1
DB12193,P01375,1
DB04272,C7C422,1
DB00582,P10613,1
DB07338,P32397,1
DB01148,P11229,1
DB00870,P35354,1
DB13041,P63151,0
DB00327,P11086,0
DB06738,P41143,1
DB01149,P28335,1
DB05608,P11802,1
DB03461,P14867,0
DB00331,P21695,1
DB03704,P11310,0
DB13616,P00742,1
DB11758,P51681,1
DB02142,P35367,0
DB12025,Q00266,0
DB04464,P00509,0
DB07866,P35348,0
DB00704,P41145,1
DB09061,P14902,1
DB08204,P12461,1
DB01137,Q96GD4,0
DB04510,Q9X519,1
DB03814,Q8IWL2,1
DB04832,P31645,1
DB01198,P14867,1
DB00891,Q49184,1
DB08773,P03372,1
DB06153,P18089,1
DB02592,P23975,0
DB00783,Q92731,1
DB00424,P20309,1
DB18785,Q16769,1
DB13080,P35462,0
DB08238,P20839,0
DB08513,P28482,1
DB03205,P35354,0
DB00368,P07451,0
DB03851,P06744,0
DB01890,Q07869,1
DB00321,P08908,1
DB12010,O96017,1
DB09050,Q46079,0
DB15408,P22303,0
DB02516,P31572,1
DB01224,P28221,1
DB05095,P35354,1
DB00181,P61073,1
DB16833,Q5SHF5,0
DB14723,O14757,0
DB02097,Q9BZX2,1
DB11477,P07098,0
DB08619,P0A3R9,1
DB01331,P11229,0
DB04297,P08908,0
DB11584,P34969,0
DB00726,Q01959,1
DB09076,P20309,1
DB14868,P18031,0
DB01117,Q08210,1
DB04530,Q99418,1
DB07995,P43088,0
DB02968,P07944,1
DB08318,P24182,1
DB11752,P17252,1
DB07767,Q9ULX7,1
DB14540,P04083,1
DB14011,Q16613,1
DB02395,P15559,1
DB19353,P53778,0
DB04522,P17612,1
DB12819,P23219,0
DB04763,P00918,1
DB06268,P25101,1
DB05223,O14842,0
DB01496,P00918,0
DB03984,P25774,1
DB06714,P00438,0
DB04570,O43193,0
DB00481,P03372,1
DB00446,P08174,1
DB01044,P0A4L9,1
DB08462,P00742,0
DB12495,P37288,1
DB12010,Q15822,0
DB03088,P80075,1
DB05562,P08908,1
DB01396,P05026,1
DB03088,Q701N4,1
DB03721,P14174,0
DB01229,P42768,0
DB19028,Q9NPC1,0
DB12010,O75716,1
DB04903,P47869,1
DB03461,Q96SW2,0
DB04971,Q9HBH1,0
DB04522,Q15119,0
DB01822,P09211,0
DB06616,P08631,1
DB00570,Q71U36,1
DB00545,P06276,1
DB08231,P43088,0
DB01382,P48048,1
DB04153,P07998,0
DB02071,P45452,1
DB00645,P03420,0
DB00370,P35348,1
DB00915,P20309,0
DB00836,P08913,0
DB08472,P24941,0
DB02092,P32947,1
DB01035,P11511,0
DB01694,O25927,1
DB01989,O75380,0
DB01338,P19622,0
DB04233,A5W4F4,1
DB02526,P00749,1
DB00376,P13945,1
DB03657,P04278,0
DB00539,Q9BQB6,0
DB02120,P00691,1
DB08576,P29275,0
DB16305,P98170,1
DB00548,P66010,1
DB03679,P16304,0
DB00216,P28222,1
DB08374,P17538,1
DB02301,P47870,0
DB09262,P08172,1
DB04143,P34972,0
DB00216,P08908,1
DB00710,O95749,1
DB00280,P11488,0
DB08241,P35462,0
DB17034,P25101,0
DB00246,P28223,1
DB02709,P00800,0
DB11794,P09601,0
DB18041,P0A0K8,0
DB08861,P00734,0
DB03323,Q9RHZ6,1
DB12308,P18507,1
DB03435,P46976,1
DB04071,P00326,1
DB01694,Q9KVB4,1
DB01497,P01189,1
DB06510,Q07869,1
DB00989,P08912,0
DB06844,P00749,0
DB01267,O15528,0
DB15624,P53779,1
DB13783,P00367,0
DB00598,P54577,0
DB15003,P47901,0
DB00739,P25100,0
DB00650,P43116,0
DB00668,P25100,1
DB00334,P08172,1
DB04272,Q9WZ40,1
DB16823,P83797,0
DB00917,P35408,1
DB11951,P05093,0
DB08314,P00918,0
DB07776,Q9GZT9,0
DB03909,Q8ZKR2,1
DB00222,A0A0M3KKX1,0
DB15670,P43405,1
DB03109,P11797,1
DB03435,Q9P2W7,1
DB09299,Q01959,0
DB00523,P19793,1
DB06609,P42126,0
DB04235,P03372,0
DB05252,P41595,0
DB00312,Q9ULX7,0
DB07611,P9WNG3,1
DB00590,Q53ZE5,0
DB02379,P31749,0
DB00945,Q9BVJ7,0
DB00749,P23219,1
DB05271,P23975,0
DB03706,Q96RJ0,0
DB01352,P13551,0
DB04147,Q4KH25,1
DB18405,O14684,1
DB04047,P26281,1
DB00157,P09917,0
DB00843,P51511,0
DB01198,P50579,0
DB04856,P43166,0
DB04216,Q96RJ0,0
DB01812,P0A2W7,1
DB11718,P53667,1
DB01905,P07477,1
DB03796,P02689,1
DB19199,P55055,0
DB04366,P15531,1
DB12312,Q99928,1
DB08814,P41145,0
DB01083,P07098,1
DB04930,O75469,1
DB00477,O75469,0
DB03522,P38038,0
DB01254,Q06187,1
DB04640,Q27743,1
DB00909,P54577,0
DB02733,P27361,1
DB08490,P08253,1
DB01694,Q9HU21,1
DB03090,P13000,0
DB04552,P04054,1
DB00363,P50406,1
DB00415,Q76NN7,0
DB11642,Q9Y5N1,1
DB00395,P06493,0
DB04173,P02943,1
DB01329,P0AFM2,0
DB11752,P24385,1
DB17083,P30968,1
DB03553,P0AB80,1
DB11778,O14965,1
DB03814,P16219,0
DB09158,P18031,1
DB07932,P03372,1
DB12177,P28335,1
DB00242,Q9UGM1,0
DB14011,P04798,1
DB07995,P50579,0
DB07750,P24941,1
DB01992,P50870,1
DB03169,P14416,0
DB01355,Q16445,1
DB04537,P23381,1
DB06157,P05026,1
DB00558,P27907,1
DB00917,P43115,1
DB11864,Q02127,0
DB04464,P01889,1
DB08766,P32722,0
DB12817,P0A0K8,1
DB06228,P00742,1
DB00197,Q16602,0
DB00818,P0A3M6,0
DB04216,Q16678,1
DB01014,P37231,1
DB12010,Q9HBL8,0
DB04030,P0AEK4,1
DB07134,P24530,0
DB04170,P22303,0
DB04530,P05089,1
DB00247,P08908,1
DB08612,Q8I2Z8,0
DB03577,P15309,1
DB07471,P24941,1
DB06641,P28482,1
DB01254,P00403,0
DB00852,P11229,0
DB00903,Q9UJU2,1
DB07578,P03472,0
DB07986,P08254,1
DB09061,Q9Y2T6,1
DB02053,O66496,1
DB03012,P15085,1
DB00508,P08172,1
DB01224,P28335,1
DB08804,P28223,1
DB04559,P19784,0
DB08179,P07477,0
DB00321,P00734,0
DB14518,Q9UBQ6,0
DB06251,P25105,1
DB00668,P07550,1
DB07681,P06276,1
DB04542,P28222,0
DB05540,P0A786,1
DB01021,P00959,0
DB07394,P25705,1
DB00263,P22188,0
DB07720,P43681,1
DB00136,P28223,0
DB04419,P23219,0
DB11963,P19961,0
DB08690,P23975,0
DB04141,P14927,1
DB09213,P11474,0
DB05968,P01375,1
DB00293,Q13547,0
DB09017,P14867,1
DB03195,P23919,1
DB09214,P23219,1
DB01618,P00742,0
DB03461,P14061,1
DB12513,Q14145,1
DB03557,P35372,0
DB01038,P14416,1
DB02261,Q96LZ3,0
DB03382,P00441,1
DB01623,P14416,1
DB03461,Q8I814,1
DB00608,Q8ILQ7,1
DB00481,P30926,0
DB08437,Q9WYT0,0
DB01048,Q72547,1
DB00035,P08913,0
DB08330,P47985,1
DB08071,P9WQ77,1
DB00374,P08684,0
DB06364,Q72K87,0
DB07141,P50613,0
DB11638,P62258,0
DB12961,Q9NPC1,1
DB00985,P08254,0
DB03147,Q8XJ01,0
DB08264,P0A110,1
DB03947,P62619,0
DB00376,P08173,1
DB08324,P00749,1
DB00939,P62593,0
DB08356,Q16654,1
DB11753,P34903,0
DB04854,P12081,0
DB03307,P24941,1
DB12301,Q72547,1
DB01403,P21917,1
DB01614,P11229,0
DB13746,Q06432,1
DB01353,P34903,1
DB00852,P14416,1
DB00589,P03472,0
DB02745,Q9BQI3,0
DB07739,P11086,1
DB00321,P49841,0
DB06877,P28482,1
DB00558,Q9Y3R4,1
DB15425,P0A0K8,0
DB00157,P12461,0
DB11738,P17612,0
DB09343,P19971,1
DB11870,P9WJ63,0
DB00630,P23469,1
DB04376,Q05655,1
DB01852,P14061,1
DB00413,P08908,1
DB02007,P06744,1
DB02923,P0A108,1
DB03231,P28702,0
DB12010,P15925,0
DB08635,P30049,0
DB11638,Q06187,0
DB07365,P03956,0
DB00425,Q9UDX4,0
DB08954,Q9UNI1,1
DB00457,Q9UHI5,0
DB03052,P00915,0
DB11638,P00749,0
DB09230,Q02641,1
DB08653,P9WKE1,0
DB01465,P08908,1
DB11755,Q9Y2T6,1
DB04566,O76054,0
DB08910,Q96SW2,1
DB03150,P23919,1
DB03129,P03372,0
DB02778,O00757,1
DB08912,P04049,1
DB04915,Q16206,1
DB00456,P01889,0
DB00477,P21728,1
DB00319,P21397,0
DB11800,P06746,0
DB00540,P28335,1
DB11819,P77173,0
DB07771,P98170,0
DB01878,Q9UDW1,0
DB00814,P35354,1
DB00127,P0ABP8,0
DB03999,P25275,1
DB14649,Q9K578,0
DB00482,Q9UGN5,0
DB01076,Q14994,1
DB03708,O43252,1
DB19083,P28223,1
DB01577,P18825,1
DB03274,Q9WY54,0
DB03430,Q6UWM7,1
DB00153,P11473,1
DB07288,P08173,0
DB01723,P62942,1
DB06194,P11473,1
DB00786,Q8TDV5,0
DB06694,P12461,0
DB14783,Q9GZZ6,1
DB11674,Q92731,1
DB14050,P00509,0
DB00975,P31644,0
DB12805,P00742,0
DB11195,P04183,0
DB01645,O75469,1
DB00213,P53554,0
DB08846,P17612,1
DB03814,Q969S8,0
DB04447,P08908,0
DB11963,Q9H244,0
DB01645,P04278,1
DB06996,P00734,1
DB01032,Q8TCC7,1
DB16218,Q00534,1
DB12010,P9WNX1,0
DB11638,P35348,0
DB02007,Q08289,0
DB00246,P25101,0
DB01956,P48167,1
DB01224,P08172,1
DB09195,P28335,1
DB12730,P28222,0
DB04861,P17252,0
DB03721,O75390,0
DB07247,P13726,1
DB09014,P35462,1
DB11774,P28335,0
DB04315,P10114,1
DB12010,Q03181,0
DB04410,P07478,1
DB08607,P0AEK2,0
DB11638,Q72EF3,0
DB06448,P49356,1
DB07494,P14416,0
DB08330,O14957,1
DB00143,P08684,1
DB01252,P37231,1
DB07192,P31645,0
DB08690,P01857,0
DB02614,P62594,1
DB01224,P35367,1
DB03147,P01138,0
DB05492,P14174,0
DB04014,P08254,0
DB00795,P24752,1
DB00182,P14416,1
DB03461,P16435,1
DB00248,P28223,1
DB14642,P35372,0
DB13345,P35348,1
DB06620,P14416,1
DB03461,P23469,0
DB00703,P48651,0
DB02061,O85465,1
DB06626,P61073,0
DB02849,Q7Z4J2,0
DB01442,P23975,1
DB04531,P16455,1
DB00142,Q05932,1
DB06401,Q92731,1
DB08895,Q8WVQ1,0
DB01026,Q14994,1
DB03777,P46925,0
DB00679,P14416,1
DB01197,P08253,1
DB03247,P28335,0
DB12752,P32297,0
DB02007,Q51504,0
DB01805,P00183,0
DB01238,P60844,0
DB00533,P05093,0
DB00701,Q72874,1
DB03562,Q60099,0
DB12010,Q06187,1
DB04798,P08254,0
DB06441,P35354,0
DB01708,Q92731,1
DB03723,P26392,1
DB06998,P0A988,1
DB07557,O14965,0
DB04530,P12461,1
DB00157,P30556,0
DB08883,P39304,0
DB07936,P00749,0
DB03297,P35462,0
DB01483,Q00535,0
DB01910,P13956,1
DB05461,P41595,1
DB11157,P35908,1
DB07702,P01584,0
DB01577,P35368,1
DB00157,Q16719,0
DB04246,Q7AUG5,0
DB19353,O00444,0
DB00446,P50406,0
DB15035,Q06187,1
DB03509,P61925,0
DB14829,P16581,1
DB04140,P22513,0
DB15157,P11802,1
DB00204,Q14500,1
DB04846,P08588,1
DB14011,P00734,0
DB17977,P49765,0
DB01097,P35348,0
DB01790,P10644,1
DB05714,P00734,1
DB00777,P11229,1
DB09167,P49336,0
DB07821,P23219,0
DB04792,P07477,1
DB04135,P25524,1
DB05969,P35558,0
DB04264,Q9L9D7,0
DB02379,P53041,0
DB02586,P46098,0
DB15690,Q92731,1
DB07630,Q9Y6K9,0
DB00173,P24941,0
DB00675,P10415,0
DB06927,O76083,0
DB07155,P06493,0
DB01960,P12931,0
DB03756,P28702,1
DB03459,P21728,0
DB00719,P35367,1
DB12230,P34969,0
DB01100,Q00987,0
DB00143,Q9NS18,1
DB08654,Q81VW8,0
DB00642,P52699,0
DB07581,Q16773,0
DB00786,P02766,0
DB02948,P23975,0
DB04570,P03372,0
DB00128,Q99572,0
DB08165,P00915,1
DB08359,P0A953,1
DB08420,Q96RJ0,0
DB08011,P30613,0
DB08182,P24941,1
DB13251,P00742,1
DB01915,P09488,0
DB02964,Q46730,0
DB02733,P02768,0
DB03461,P43119,0
DB04530,P51161,0
DB03327,P25025,0
DB12687,Q9NPA2,0
DB05518,P43116,0
DB00925,P14416,1
DB03606,Q92731,0
DB03309,O00204,1
DB00114,P00734,1
DB03005,P22303,1
DB07352,Q16678,1
DB03147,P00749,0
DB02004,P08908,0
DB02024,P00509,1
DB01055,P34896,1
DB03461,P50406,0
DB08226,Q9ZEU2,0
DB02021,O14965,0
DB18213,Q8NHU3,1
DB14672,Q01959,0
DB01632,Q27796,1
DB00262,Q13639,0
DB00480,P20309,0
DB00940,P11229,1
DB00762,Q969P6,1
DB01760,Q8WX39,1
DB00463,P03951,0
DB02155,P31677,0
DB00553,P11509,1
DB15367,Q04760,0
DB00143,P35754,1
DB02078,P61320,1
DB06016,Q03013,0
DB01175,P30405,0
DB00572,P08173,1
DB12140,P05231,1
DB07762,O15530,0
DB03801,P62594,0
DB07095,P00734,1
DB00320,O14965,0
DB00688,P08172,0
DB15665,Q9NQS5,0
DB16305,Q13490,1
DB08861,P69905,0
DB07146,O43613,0
DB12061,P35462,1
DB03779,P00734,0
DB01088,P22748,0
DB12010,P17538,0
DB09019,O15393,1
DB07973,P00742,1
DB01280,P49642,1
DB01236,O14757,0
DB04014,P9WJJ7,0
DB01136,P25100,1
DB00320,Q13639,1
DB02196,Q8I372,0
DB08073,Q03013,0
DB02151,P0A0K8,0
DB03461,P28845,1
DB03247,P60174,0
DB08758,P0AE18,1
DB07674,Q93LD7,1
DB04035,P00918,0
DB00187,P08588,1
DB01303,P10635,0
DB03633,P17900,1
DB08549,P14324,0
DB09060,P08908,0
DB03791,Q13133,1
DB12255,Q96KS0,1
DB02508,P08172,0
DB06536,Q07785,0
DB07881,P01857,1
DB03800,P12461,1
DB11910,Q08257,0
DB00235,P23416,0
DB13616,P16083,0
DB00144,P17252,1
DB11806,P48443,1
DB00476,P31645,1
DB08356,P00326,0
DB12095,P23280,0
DB15442,Q00534,1
DB06154,P00742,0
DB00848,Q92952,0
DB01136,P17302,1
DB08354,P01552,0
DB00714,P41595,1
DB04954,P30542,1
DB07139,P03472,0
DB02643,O60551,0
DB01537,P00918,0
DB08265,P15692,0
DB06875,Q92731,1
DB12188,P14416,1
DB03496,P24941,1
DB06202,P03420,1
DB01579,P21554,0
DB13581,P08172,1
DB05343,P04271,1
DB07843,P00742,1
DB04272,P12931,1
DB05767,P34913,0
DB06616,Q02750,1
DB00734,P43119,0
DB14126,Q72547,1
DB02463,P07477,1
DB11870,Q8WW43,1
DB01388,Q9Y5N1,0
DB04946,P28223,1
DB02552,P9WFF5,1
DB04360,P35354,0
DB13952,Q13490,0
DB05721,P35354,0
DB01088,P43116,1
DB01065,P16083,1
DB13520,P28566,1
DB07556,P09237,1
DB00128,O43246,0
DB01915,P36544,0
DB00543,P00918,0
DB01254,P48048,0
DB03101,P12758,1
DB02669,P08709,0
DB01151,Q16539,0
DB08875,P18825,0
DB03147,P9WIQ1,1
DB12695,A0A6L7H165,0
DB01809,P35346,0
DB03951,P46926,1
DB11235,P20309,1
DB01144,P43166,1
DB15163,Q9H244,1
DB01351,P48169,1
DB03865,P05981,1
DB08027,P51649,0
DB12120,P01042,1
DB11870,Q16236,0
DB00157,O43181,1
DB08168,Q8TD30,0
DB09229,P04155,0
DB02365,P03886,0
DB02270,P46098,0
DB09078,P35372,0
DB13956,P03372,1
DB07210,P35367,0
DB04829,P22303,0
DB04700,P55055,0
DB07810,Q9AIU0,1
DB14887,O75907,1
DB00181,P21918,0
DB01621,P14416,1
DB00765,P07101,1
DB09352,Q96RJ0,1
DB12206,P16152,1
DB07982,P24941,1
DB07671,P68400,0
DB00862,P18545,1
DB04233,Q9H4B7,0
DB00812,P35354,1
DB00642,P14416,0
DB04462,Q16678,0
DB01836,P07477,1
DB17029,P43886,0
DB14805,O94788,0
DB00344,P00918,0
DB11718,P0A6M2,0
DB08114,Q07820,0
DB02255,P50281,1
DB00639,P10613,1
DB02431,P42216,1
DB11663,Q96GD4,0
DB04786,P00734,1
DB07809,P00734,1
DB06248,Q86VZ5,0
DB03403,O75469,0
DB03685,P61927,0
DB03019,P24941,1
DB12010,P22309,1
DB08309,P24941,1
DB04465,O60911,0
DB14636,Q9Y243,1
DB08163,O75874,0
DB00580,P08173,0
DB11638,P35462,0
DB00308,Q9Y257,1
DB02125,P03951,0
DB08020,P03372,1
DB01380,P08588,0
DB02783,P00505,1
DB04695,P05771,0
DB03147,Q9UNI1,0
DB02256,P11229,0
DB17056,P14927,0
DB00331,Q9Y478,1
DB06147,P68371,0
DB04216,Q92731,1
DB00610,P14416,1
DB00606,Q6FHJ7,1
DB02008,P35558,1
